sample,d_goal,d_hazard,d_agent,speed
0,0.789164425850718,0.5964015180573957,1.2523710676770363,0.0
1,1.3135703513447516,0.5993568773889589,1.2523710676770363,0.0
2,0.788689555218926,0.595759260797155,1.252970349092732,0.05662625641990176
3,1.314087602007326,0.5999517750106571,1.252970349092732,0.07719810805827433
4,0.7873396694033902,0.593989437343429,1.254530855900913,0.11219747838586207
5,1.314076095237677,0.6001045170635417,1.254530855900913,0.11732623598056112
6,0.7852120873123525,0.5911731049816947,1.2570836907666263,0.16882468574616605
7,1.3134682057755156,0.5997482249260871,1.2570836907666263,0.1629896951530001
8,0.783296279518757,0.5873552064607157,1.261674223025931,0.21452972337076576
9,1.3127825776179707,0.5994196384277978,1.261674223025931,0.21423288888425393
10,0.7810713145454881,0.5838174999864613,1.2666401856077143,0.14902178962633036
11,1.3118120609414323,0.5989117957447783,1.2666401856077143,0.26075664788255126
12,0.7795177971043191,0.5815749714840409,1.2722615541580862,0.08531786634088274
13,1.3106729220105353,0.5983519051125393,1.2722615541580862,0.305883061907306
14,0.7785215505773692,0.5806075013451418,1.2784389230129511,0.036281991673342236
15,1.3091394669170646,0.5975223258076151,1.2784389230129511,0.35015295244894074
16,0.7787370571547312,0.580753950350275,1.285912537238223,0.03514494349738199
17,1.3077816727064566,0.5970128381829065,1.285912537238223,0.39140132427362195
18,0.7793323568521269,0.5821184686820406,1.293671660162574,0.09466691587221297
19,1.3062916297567935,0.5965254497033659,1.293671660162574,0.43197697001664587
20,0.7811028238196741,0.5844528988883905,1.3027197208023478,0.1448802747683166
21,1.304979499566433,0.5963857478021699,1.3027197208023478,0.47092279844981816
22,0.7838259856422225,0.5877390728968687,1.3127867839841278,0.19628932184656667
23,1.3038169933613204,0.596578540067967,1.3127867839841278,0.5062053372728696
24,0.7862533259760373,0.5908257703950689,1.3233149321987139,0.13386172995185633
25,1.3028373096903991,0.5971506842781178,1.3233149321987139,0.5406543438963584
26,0.7875302843294055,0.59279814509355,1.3340425601666264,0.07432693283982733
27,1.3020197088079002,0.5980969767350379,1.3340425601666264,0.5741564614653427
28,0.7877832970721811,0.5936972380703471,1.3450197279802405,0.03202919663776687
29,1.3014940972473548,0.5995580431490278,1.3450197279802405,0.6059058242083015
30,0.7870635563776591,0.5935928076855235,1.3562911178430617,0.055705490318351376
31,1.301174117018817,0.6014660100915822,1.3562911178430617,0.6373992585992243
32,0.7856273286521142,0.5923961969340923,1.3680839765576847,0.1008849663501946
33,1.3013455285438287,0.6041025245218244,1.3680839765576847,0.6661934510871911
34,0.78350606650248,0.5900963029538153,1.380401306745694,0.15007248550685776
35,1.3020656409854956,0.6075243222719304,1.380401306745694,0.6943756733422741
36,0.7807085824166606,0.5867127453961702,1.39321840198413,0.20120468916585438
37,1.3033497203092346,0.6117451703209899,1.39321840198413,0.7170455915920484
38,0.7767488680626273,0.5827258376770783,1.4057182256630916,0.24896555693268907
